text,created_at,retweet_count,favorite_count,is_retweet,id_str
"John lived his life bound by a timeless code — decency, respect, and civility above all else. This week, as we remember his life and service, let's honor his legacy by living out that code. I hope you'll join me and engage in #ActsOfCivility. https://t.co/JwJcz87NVq",2019-08-25 16:05:26,743,5780,False,1165656439492399104
"A year ago, we lost a true patriot, a hero, and to me—a friend. John McCain's character, courage, and honor made him a giant among all of us. His deep, unshakeable belief in the soul of America and our values inspired us all and provided hope to the world. I miss him every day.",2019-08-25 16:05:26,4201,34600,False,1165656438615740423
"Highly recommend the grilled cheese and milkshakes at Lindy’s Diner. Thanks for a great send-off, New Hampshire! https://t.co/1AlWvQGQi7",2019-08-25 01:25:00,180,1289,False,1165434869163405313
"The climate emergency we’re facing not only impacts our environment — it also threatens our health, national security, and economic well-being. We need to take urgent, drastic action now to address it. That’s exactly what I will do as president. https://t.co/t7GgpAnrrw",2019-08-25 00:55:00,836,3566,False,1165427319516880896
"The people of Keene, New Hampshire, know that if we come together and remember who we are as Americans, there’s not a single thing we can’t do. Thank you to everyone who joined us this afternoon! https://t.co/9AbgaeTiKO",2019-08-25 00:01:00,179,932,False,1165413730139693056
"I’m proud to stand in solidarity with @CWAUnion workers who walked off the job last night. @ATT must respect workers' rights, negotiate in good faith, and work to secure a fair contract.",2019-08-24 23:01:00,347,1505,False,1165398630548852738
Had the opportunity to say hello to a few of the folks who couldn’t make it inside our Health Care Town Hall yesterday at Dartmouth College. I’ll make sure we get a bigger room next time! https://t.co/eyt9pte9qk,2019-08-24 22:17:00,429,2501,False,1165387558018142208
This election is not a joke. https://t.co/nkIg4eCpkK,2019-08-24 20:32:00,1061,8002,False,1165361133370236930
We have to remember who we are — this is the United States of America. There is not a single thing we cannot do if we do it together. https://t.co/ALa3yqf2GD,2019-08-24 19:08:00,781,4286,False,1165339994283753473
"Es hora de recordar quiénes somos. Somos estadounidenses: nos tratamos con dignidad, no dejamos a nadie atrás y no le damos cabida al odio.",2019-08-24 17:25:00,183,821,False,1165314073375825920
"It’s time to remember who we are. We are Americans: We treat each other with dignity, we leave nobody behind, and we give hate no safe harbor.",2019-08-24 17:12:00,2810,16408,False,1165310801923596289
"New Hampshire really is God’s country. Thank you for a great evening, Croydon! https://t.co/eJMBivruMb",2019-08-24 02:44:00,148,995,False,1165092362441216001
"I had a great time talking with folks this week in Urbandale, Iowa. We’re in a battle for the soul of this nation, and coming together with our friends and neighbors is how we’re going to win this election. https://t.co/pdxTGKCQTk",2019-08-24 02:06:00,406,2205,False,1165082799335829506
"The U.S. stood with the Baltic States during the Soviet occupation—their flags always flew in D.C., affirming America's defense of democratic values. Today, we must stand with the people of Hong Kong &amp; ensure the U.S. remains a beacon of hope to people around the world.",2019-08-24 01:48:17,256,1413,False,1165078341516431360
"30 years ago, 2 million people joined hands to form the Baltic Way—a chain of human determination that reached across Estonia, Latvia, and Lithuania in defiance of Soviet oppression. It was—and remains—a powerful demonstration of the irrepressible desire for freedom.",2019-08-24 01:48:17,228,1393,False,1165078340669235201
"Today, demonstrators in Hong Kong, inspired by the iconic Baltic Way protest, formed a human chain to demand China live up to its promises to the people of Hong Kong. They once more showed the world the common yearning for liberty that unites us all.",2019-08-24 01:48:17,646,3378,False,1165078339973001216
"It was great to be back with folks at Dartmouth College today for our Health Care Town Hall.

Health care is one of the biggest issues in this election. A Biden administration will ensure health care is a right not a privilege—and give everyone the peace of mind they deserve. https://t.co/rwb70mBHgM",2019-08-24 00:19:38,170,731,False,1165056031858278400
A man whose erratic tweets send markets spiraling downward should not be sitting in the Oval Office. https://t.co/8UHEaYlAtI,2019-08-23 22:25:00,3578,17104,False,1165027183259078656
".@SethMoulton brought a vital voice to this primary, advocating for the urgent need to undo President Trump’s damage abroad and restore American leadership on the world stage. His passion for and knowledge of American foreign policy are impressive and needed in Congress.",2019-08-23 22:01:00,313,2042,False,1165021143360782338
"In America, every worker deserves fair treatment, safe workplaces, and the right to join a union. Period. The @NABTU leaders I spoke with in Concord take up that fight for all of us every day. 

Thank you @IBEW Local 490 for hosting us! https://t.co/V27ls50iAF",2019-08-23 20:08:55,209,1025,False,1164992935617794055
"President Trump continues to chip away at the progress made by the Obama-Biden Administration. This time, he’s going after the rules we put in place to decrease vehicle emissions. It's backwards.
 
We need a president who believes in climate change. https://t.co/9P60x0HEwV",2019-08-23 17:18:00,906,3401,False,1164949924167000064
"Everything workers have that define what it means to live a good life—the 40-hour workweek, paid leave, health care protections, a voice in your workplace safety.
 
It’s all because of unions. It’s time we recognize that. https://t.co/bn4AKmIxu4",2019-08-23 15:25:00,730,2694,False,1164921486785830913
"We need to take action now to address our climate crisis.

That starts with beating Donald Trump.",2019-08-23 01:01:00,2018,13228,False,1164704053907136513
"President Trump just doesn't get it — he claimed his tax cuts jolted the economy and spurred hiring. He was wrong.

I’ll reverse his giveaway to the super-wealthy and invest in rebuilding America's middle class instead.
https://t.co/t5BGWhgIim",2019-08-22 23:18:00,1313,4922,False,1164678133120950274
"New Hampshire, I’m heading your way to talk about our bold vision for the future of the country and how we’ll get it done — together. Head to https://t.co/V0S140bw5w to find an event in your community.",2019-08-22 21:45:00,259,1045,False,1164654729387020289
"On Black Women's Equal Pay Day, we must recognize the cumulative discrimination black women face due to both their gender and color of their skin and renew our efforts to close the gender pay gap. When I say we have to rebuild the middle class—that means everyone comes along. https://t.co/UMLAsIkXfY",2019-08-22 20:30:51,483,2022,False,1164636069989691392
Building a more inclusive middle class is at the heart of this presidential campaign. That's why I support @Culinary226 and the Station Casino workers who voted to unionize. The will of the workers must be respected and management has to come to the negotiating table immediately.,2019-08-22 19:50:00,289,1235,False,1164625788085387264
"Eleven years ago, I received a phone call from President Obama asking me to be his vice president. The decision to join him and serve this country was the greatest honor of my life. https://t.co/qNCZfA0Ysx",2019-08-22 17:08:00,3253,24696,False,1164585019513298944
Firefighters face danger every day to protect our communities—we must be there for them in their time of need. Our thoughts are with the families of Justin and Brian as the search continues—and we thank those working tirelessly to bring their brothers home.,2019-08-22 16:35:00,230,1349,False,1164576714938171392
A Democratic president will need a Democratic Senate in 2021 to reverse the damage that @realDonaldTrump has done to this country. Coloradans are fortunate to have @Hickenlooper in the race and continuing the fight. https://t.co/HpgO1fy4ag,2019-08-22 14:54:24,984,5282,False,1164551398203244544
".@JayInslee brought an important voice to this race, arguing powerfully that climate change damages our health, national security &amp; economy. The people of Washington are fortunate to have a Governor who fights to make their lives better now &amp; to protect our planet for the future.",2019-08-22 02:51:12,818,4767,False,1164369400331415557
"On day one, I will eliminate President Trump’s decision to limit asylum and undo his executive orders that eliminated Obama-Biden enforcement priorities on national security and public safety.",2019-08-22 01:46:32,1144,8338,False,1164353127732170752
"It is cruel and abhorrent to strip migrant children of the few protections they have. It's not enough this administration puts children in cages without soap and beds, now it wants to keep them there indefinitely. This isn't who we are. https://t.co/7HVcuvzEED",2019-08-22 01:45:38,2607,10426,False,1164352898681200640
The super-wealthy don’t need another tax cut. Period. https://t.co/oS4yaBHwGw,2019-08-22 00:35:00,676,3142,False,1164335122914500608
"Today, I was glad to be back amongst friends at the @IowaAFLCIO convention. These folks are the ones who built the middle class, and we’re going to rebuild it together. https://t.co/uKMoLaYqGT",2019-08-21 23:35:00,142,660,False,1164320023386525697
President Trump is beholden to the @NRA. I won’t be. https://t.co/SHBHG7uL1L,2019-08-21 23:09:59,1435,8448,False,1164313730794086405
"Hope you had a great first day of school, @DrBiden! Your students are incredibly lucky to have you as their professor. I can’t wait to hear how the day went. https://t.co/42yiBHoX9d",2019-08-21 22:33:32,508,5511,False,1164304557532438529
"“Because he had learned about bullies first hand, he developed a deep sense of compassion and empathy for their targets, along with a lifelong commitment to stopping them.”

My sister Valerie is my best friend. Read her full post here: https://t.co/Oq9wlchxID",2019-08-21 19:20:00,344,1757,False,1164255850426355712
"Donald Trump inherited a growing economy from the Obama-Biden Administration — just like he inherited everything in his life.

Now, he’s in the process of squandering it. https://t.co/A6IXfVSFRx",2019-08-21 15:16:00,3074,12955,False,1164194446193205248
"Once again, President Trump has folded to the @NRA and broken his promise to pursue the most modest of gun safety policies.

I give you my word as a Biden: I won’t rest until we pass universal background checks and ban assault weapons. We will end our gun violence epidemic. https://t.co/4Q6xFrCY29",2019-08-21 12:59:00,2161,8701,False,1164159968641110018
"Mr. President, these comments are insulting and inexcusable—just like your previous dual loyalty insinuations. Stop dividing Americans and disparaging your fellow citizens. It may not be beneath you, but it is beneath the office you hold. https://t.co/THZCPJCY5v",2019-08-21 03:18:20,4550,23272,False,1164013840578883585
It’s good to be back in Iowa! We kicked off our trip by discussing our bold vision for the future with some great folks in Warren County and Urbandale. Thank you to everyone who came out. https://t.co/7wOH3BBYG3,2019-08-21 02:21:59,181,1047,False,1163999659599306752
"The Trump Administration has argued that migrant children held in detention centers don’t need soap, toothbrushes, or beds. Now they’re refusing to provide flu vaccines after three children have already passed away in part from the flu.

It is inhumane.
https://t.co/d34DtefyHL",2019-08-21 01:22:00,3240,8076,False,1163984562717896706
"Our teachers and firefighters should not pay a higher tax rate than Wall Street CEOs. That’s why I’ll repeal President Trump’s tax cuts for the super-wealthy and close capital gains loopholes.

It’s time we reward work, not just wealth.",2019-08-20 18:45:00,1166,6246,False,1163884655235469323
"We all know in our bones that this election is different. The stakes are higher. The threat is more serious. We have to beat Donald Trump.

That’s the message we lay out in our first TV ad hitting the airwaves today. Watch it below: https://t.co/5y3l3qXNSg",2019-08-20 15:06:00,3371,11382,False,1163829541757997056
We will make Donald Trump a one-term president.,2019-08-20 00:24:00,6654,57805,False,1163607578804273152
"The Trump Administration’s Title X rule is a direct attack on Planned Parenthood and the crucial services the organization provides. Access to health care could be taken away from millions of women. It’s wrong, and as president I will reverse it. https://t.co/6aOXjvwjMK",2019-08-19 23:34:04,1016,3541,False,1163595012443168768
"Extremism is on the rise in America, fueled by a president who has fanned the flames of division and emboldened white nationalists and Neo-Nazis with messages of support.

This is a battle for the soul of our nation, and it's on all of us to act. https://t.co/UNQI2FX69Z",2019-08-19 22:18:00,1756,6364,False,1163575870394646528
"It’s past time for a $15 minimum wage and a real pathway to the middle class, because no one in America should work 40 hours a week and live below the poverty level. No one.
https://t.co/KCiHIRsYSH",2019-08-19 15:45:00,724,2995,False,1163476968840601601
"99 years ago today, the 19th Amendment was ratified—enshrining in our Constitution that the right to vote cannot be denied based upon sex.

Today, access to the ballot box is still out of reach for too many Americans—it’s up to every single one of us to break down the barriers.",2019-08-19 00:34:00,841,4271,False,1163247707500105731
"Back in 2007, I had the opportunity to meet with Katie and talk with her about how to overcome a learning disability. Her story has stuck with me ever since. I'm glad we were able to catch up in Iowa, and I'm so proud to hear she has graduated from school. https://t.co/i02zstfkDL",2019-08-18 22:57:06,609,3997,False,1163223322668228608
"The truth is Obamacare was, and is, a big deal. It covered 20 million additional Americans and protects over 100 million people with pre-existing conditions.

We can’t afford to tear it down. We should protect and build on it: https://t.co/IwFG48ED9h https://t.co/P6IWphrtSt",2019-08-18 21:38:00,629,2892,False,1163203415549157376
"Two-thirds of Americans agree that we should ban assault weapons. As president, I will take on the @NRA and get it done.
https://t.co/qNMAkngPQc",2019-08-18 19:05:00,2132,13555,False,1163164912291655680
"The Trump Administration is trying to eliminate protections for LGBTQ workers that President Obama and I put in place. It’s wrong.

As president, I’ll ensure every American is treated with dignity and respect—regardless of who they are or who they love. https://t.co/Ubiy2kIKag",2019-08-18 16:55:00,2416,11041,False,1163132196367953921
We cannot afford four more years of a president who ignores the disastrous effects of climate change. My plan for a Clean Energy Revolution &amp; Environmental Justice will address the climate emergency &amp; protect our communities for generations to come.,2019-08-17 22:15:00,1412,8044,False,1162850339193675776
"My plan to protect and build on Obamacare will not only provide coverage for uninsured Americans, but it will also make health care more affordable for those who already have coverage.",2019-08-17 20:25:00,967,5008,False,1162822656703393792
"A new school year is here—we must recognize those working to prepare our students to succeed in tomorrow’s economy: educators.

As President, I will ensure our educators are supported with the pay and dignity they deserve. Read my plan here: https://t.co/d1o4WnDczV https://t.co/hEYMMjh0bF",2019-08-17 18:09:00,491,2367,False,1162788431543590912
"Every single community should have access to clean, safe drinking water. 
https://t.co/KTFCroTHIy",2019-08-17 16:23:00,484,1998,False,1162761755409485824
Let’s be clear: racism and hate have no safe harbor in America. We are stronger because of our diversity—not in spite of it.,2019-08-17 14:37:00,2651,16391,False,1162735079967215617
"President Trump has lied to Iowa farmers at every turn. He promised to ‘unleash ethanol’ but instead all he’s done is secretly unleash Big Oil from its renewable fuel obligations.

I'll support our farmers—not sell them out to the highest bidder.
https://t.co/eTKRnOFjhr",2019-08-16 22:20:00,1199,4072,False,1162489209883545600
"Every day President Trump proves how morally unfit he is to sit in the Oval Office. A president should bring out our best as Americans — not echo schoolyard bullies with taunts based on physical appearance.
https://t.co/TKfog6NMNz",2019-08-16 19:55:00,2752,13396,False,1162452719161921538
"I look forward to joining @GiffordsCourage and @AMarch4OurLives at their forum to discuss how we can take on the @NRA and end our gun violence epidemic. Together, we will get it done.",2019-08-16 19:00:01,382,2133,False,1162438881192509440
"It was great meeting our previous contest winners, Kellie and her wife Amanda, after last month’s Democratic debate.

Enter now for your chance to join us for the next debate in Houston: https://t.co/hgKmqF00yn https://t.co/BK6mCgFjkR",2019-08-16 18:40:00,118,558,False,1162433845158957056
"We are in a battle for the soul of this nation. If we want to win, it’s going to take everyone stepping up, speaking out, and taking action.

Text JOIN to 30330 and let’s get to work. https://t.co/zMdN7OeK0h",2019-08-16 16:39:00,347,1880,False,1162403394272673794
A Biden administration will ban assault weapons and high-capacity magazines. We will get these military-style weapons off our streets.,2019-08-16 01:27:00,1899,12991,False,1162173881794215937
Coal miners have powered our country from the Industrial Revolution to the 21st century. I'm proud to stand with the protesting miners. Blackjewel has an obligation to give its workers the pay and benefits they’ve earned. https://t.co/juuDvLWnKZ,2019-08-15 23:32:00,542,2237,False,1162144941293920256
"Since 1978, CEO compensation has risen 940%, while the average American has seen a raise of just 12%. It’s wrong. We need a $15 minimum wage, stronger labor laws, and a tax code that works for the middle class.

It’s time we reward work, not just wealth. https://t.co/E1rJPpGdsy",2019-08-15 20:21:00,1613,5112,False,1162096874607828997
"Gov. @Hickenlooper ran a strong campaign, talking about the urgent need to rebuild our middle class and standing up to President Trump's trade wars. Coloradans are lucky to have John in their corner, and I look forward to seeing what he does next.",2019-08-15 19:20:00,510,3485,False,1162081523706867712
I have always been a stalwart supporter of Israel—a vital partner that shares our democratic values. No democracy should deny entry to visitors based on the content of their ideas—even ideas they strongly object to. And no leader of the free world should encourage them to do so.,2019-08-15 18:51:00,4733,28556,False,1162074225265512448
"Before I was Vice President, before I was a Senator — I started my career as an elected official on the New Castle County Council. Local races matter. I'm proud to sign the @runforsomething pledge to support candidates up and down the ballot to invest in our party’s future.",2019-08-15 13:00:01,664,4164,False,1161985898155692032
"Rep. Steve King should resign. His comments on rape and incest have no place in Congress and fuel a corrosive culture in this country around sexual assault.

We deserve better from our elected officials. https://t.co/QRXM3nUP8s",2019-08-15 00:45:17,3812,19957,False,1161800996126937088
".@DrBiden and I send our prayers to the police officers injured today in Philadelphia, and to their families who wake up every day knowing that their loved ones are walking into harm's way when they put on the badge. We're grateful for the selfless work they do to keep us safe. https://t.co/0G4h7QcTrc",2019-08-15 00:05:38,987,5597,False,1161791018758541313
"America is an idea. An idea that for centuries has offered hope to the tired, the poor, and the huddled masses yearning to breathe free. 

We won’t let Donald Trump and his administration change that. https://t.co/HMjXf0ak2A",2019-08-14 19:36:49,999,4763,False,1161723369366142981
"Whether you are online, at a gun show, or in a store — you should have to pass a background check to buy a gun. Period. https://t.co/npb6VFvwlu",2019-08-14 14:20:00,882,4632,False,1161643638134149121
"President Trump has emboldened white nationalists with messages of support, called Mexicans ""rapists,"" and told members of Congress to ""go back"" to where they came from.

The words of a president matter. And Trump has used his to unleash the deepest, darkest forces in our nation.",2019-08-14 00:32:00,2546,12989,False,1161435265153417216
"This is America, and we are strong and great because of our diversity — not in spite of it. Donald Trump doesn’t get that.

Prioritizing wealthy immigrants while punishing working-class ones betrays the American idea that everyone gets a fair shot — regardless of background. https://t.co/NY0gYKbm9L",2019-08-13 22:34:15,897,3749,False,1161405631728934912
"I know what it takes to beat the @NRA because I’ve done it twice before. In the Senate, @SenFeinstein and I took on the gun lobby to ban assault weapons and high-capacity magazines and helped pass the Brady background check bill.

As president, I’ll beat them once again. https://t.co/0KUrvjW23X",2019-08-13 21:00:43,665,2906,False,1161382094754521089
"The brave protestors in Hong Kong are demanding the rights and freedoms promised to them. The U.S. should be leading the free world to rally support behind them and, with one voice, defend our shared democratic ideals and the desire for liberty that beats in every heart.",2019-08-13 19:52:00,1932,9351,False,1161364800565215232
"It’s unacceptable that children learn to fear mass shooters alongside their ABCs.

It's unacceptable that people feel unsafe on their weekly grocery run.

It's unacceptable that living in fear of gun violence has become our new normal.",2019-08-13 17:50:00,2014,10078,False,1161334098377334784
Don’t tell Champ and Major. https://t.co/ld8ZdYTKQC,2019-08-13 00:35:00,293,2331,False,1161073632262705157
The vast majority of Americans want common-sense gun safety reform. We need leaders with the backbone to stand up to the @NRA and get it done. https://t.co/h65U60V8Rx,2019-08-12 23:51:00,759,3356,False,1161062558922629120
"For decades, the Endangered Species Act has protected our most vulnerable wildlife from extinction. Now, President Trump wants to throw it all away.
 
At a time when climate change is pushing our planet to the brink, we should strengthen protections — not weaken them. https://t.co/64O12QaWwM",2019-08-12 21:02:30,2011,7047,False,1161020156367314945
"If we cannot rise to meet this moment, it won’t just be a political failure. It will be a moral one. It will mean that we accept the next inevitable tragedy.

We cannot allow that to happen. We must end our gun violence epidemic. https://t.co/LmiZkk2NDT",2019-08-12 20:16:00,611,2688,False,1161008452443004931
"There used to be a basic bargain in this country that when you worked hard, you were able to share in the prosperity you helped create.

That bargain is broken for American workers, and it's time we restore it. https://t.co/1X8OtXQ3lb",2019-08-12 18:30:00,652,3021,False,1160981776715538432
"Two years after Charlottesville, we have a problem with this rising tide of white supremacy in America. And we have a president who encourages and emboldens it. But if we stand together in opposing it, we will win the battle for the soul of this nation. https://t.co/7X6nSZMyQT",2019-08-12 13:05:55,2692,11366,False,1160900220756156417
"As president, I will do everything in my power to stop America’s gun violence epidemic by passing common-sense gun reform. Lives depend on it.
https://t.co/1oGyLME1fk",2019-08-12 01:21:00,830,4678,False,1160722820411940864
".@DrBiden and I wish everyone celebrating #EidAlAdha hope, faith, and joy. Eid Mubarak!",2019-08-12 00:38:01,230,1578,False,1160712002827952133
"In the Senate, @SenFeinstein and I led the successful effort to ban assault weapons and high-capacity magazines. It worked. It saved lives.

As president, I’ll take on the @NRA and ban military-style weapons once again.
https://t.co/bPPJXCdQWt",2019-08-11 23:06:04,1230,5968,False,1160688865650364416
"We need universal background checks for gun sales. Period. 

I’ve beaten the @NRA twice, and I’ll do it again as president. It’s time for a leader who stands up to the powerful gun lobby.
https://t.co/Yp35AQoLaS",2019-08-11 21:13:00,1196,7232,False,1160660409348608001
"The words of a president matter. Hateful rhetoric and white nationalism have no place in our nation. 
https://t.co/BaBW0SvB5c",2019-08-11 19:17:00,909,5341,False,1160631216904687617
"Thank you to @Everytown and @MomsDemand for hosting today’s #GunSenseForum.

As I said this afternoon, spread the faith. Talk with friends and neighbors about what's happening in America. Demand change. Because together, we can and will end our gun violence epidemic. https://t.co/rqAgETgQsw",2019-08-11 02:31:00,479,2543,False,1160378048723791872
"Assault weapons don’t belong in our communities. Period. As president, I’ll ban these military-style weapons and institute a buyback program that gets as many as possible off our streets. https://t.co/25ie9qBiSC",2019-08-10 21:27:00,2846,17281,False,1160301544622833664
"July was the hottest month on Earth ever recorded — making it clearer than ever that climate change is already here and requires our urgent, drastic action.

On day one, I’ll take the bold action necessary to tackle this crisis head-on. https://t.co/QLfgtL32Y6",2019-08-10 20:25:00,1110,4502,False,1160285941946290177
"Now is not the time to cower in the face of the @NRA, now is the time to stand up with courage and conviction and pass gun safety legislation. Lives depend on it.",2019-08-10 19:06:00,851,5254,False,1160266060819361792
There’s no better place than the Iowa State Fair to meet some new folks and stop for ice cream. Thank you to everyone who said hello! https://t.co/8kllm7Y3P7,2019-08-10 18:36:00,331,2187,False,1160258511013588994
We are in a battle for the soul of this nation. But I know — with passionate folks like those at last night’s @iowawingding — we will win. https://t.co/UZZR6qv8kd,2019-08-10 16:55:00,266,1478,False,1160233093560770561
Grateful for the hard work these folks put in every day on the ground in Iowa. #WingDing https://t.co/8jw98yBbCB,2019-08-10 02:58:00,260,1750,False,1160022455517208576
"We need gun safety reform &amp; leaders who will step up to get it done. Gov. Sununu instead has decided to stand with President Trump in putting the gun lobby over common-sense reforms that will keep Granite Staters safe.

As president, I’ll take on the NRA &amp; win—again. #NHPolitics",2019-08-10 00:58:00,728,3477,False,1159992256436330501
"Five years ago, Michael Brown's life was taken in Ferguson. His death stirred the conscience of our nation and awakened a generation of activists. We must ensure justice rings out for all in America — regardless of skin color.",2019-08-09 23:20:00,723,3723,False,1159967594226393089
"At moments when we have been tested most, American presidents have stepped up.

We don’t have that today. We have a president who has aligned himself with the darkest forces in this nation. And that makes winning the battle for the soul of this nation that much harder. https://t.co/7BFSGSUkCu",2019-08-09 16:41:00,1380,5692,False,1159867182378913792
Assault weapons and high-capacity magazines don’t belong on our streets.,2019-08-09 15:28:00,3131,20071,False,1159848811256254464
".@DrBiden and I had a great afternoon at the Iowa State Fair where we talked with folks about our bold vision for the country. I stopped for some ice cream, too. https://t.co/khHEdnMTOh",2019-08-09 02:38:00,316,2477,False,1159655034642153473
"In the Senate, I successfully took on the @NRA to ban assault weapons and high-capacity magazines — and helped pass the Brady background check bill. As president, I’ll do it again.

Add your name to stand with me: https://t.co/o8CBlezjAd https://t.co/VG2NjjTnKr",2019-08-08 23:10:00,543,2885,False,1159602689640226817
Guilty as charged https://t.co/KTgMp9iKXZ,2019-08-08 21:51:32,2063,28624,False,1159582945293869057
"This is who Donald Trump is: a president determined to terrorize immigrant communities and rip apart families — at the border and across our country.

The question is, who are we? I believe we are a nation that will end these cruel policies and make Trump a one-term president. https://t.co/u7DA2Fnr5l",2019-08-08 20:32:58,3387,12381,False,1159563172799569927
"Along with Senator Feinstein, I got assault weapons and high-capacity magazines banned in this country for ten years. As president, I’ll make sure they’re banned once again. https://t.co/2NrD4JIRT3",2019-08-08 15:15:00,2173,10669,False,1159483152584384514
"On a day when President Trump is supposed to be embracing a grieving community and celebrating our American diversity in El Paso, his administration is instead stoking fear by conducting massive immigration raids in Mississippi.

He is morally unfit to lead this country. https://t.co/R7q41zefPu",2019-08-08 02:15:26,6518,26186,False,1159286969693802496
The @NRA doesn’t own this country. We the people own this country.,2019-08-08 01:29:00,6874,42949,False,1159275282483810305
"In both clear language and in code, President Trump has fanned the flames of white supremacy in this nation. https://t.co/UoiiMVrCW7",2019-08-08 00:45:00,1940,7349,False,1159264209265315840
We are in a battle for the soul of this nation. It’s why I’m running for president. https://t.co/XgVOF7Xt8q,2019-08-07 22:21:57,1584,7481,False,1159228212465025025
We are almost 330 million Americans who have to do what our president can’t. Stand together. Stand against hate. Stand up for what—at our best—this nation believes. https://t.co/Sj4Zio4Zbd,2019-08-07 21:08:08,3001,12735,False,1159209632600154113
"We are almost 330 million Americans who have to do what our president can’t. Stand together. Stand against hate. Stand up for what—at our best—this nation believes.

If we stand together, we will win the battle for the soul of this nation.",2019-08-07 20:35:11,1101,5656,False,1159201340167507974
So it’s up to us. We’re living through a rare moment in this nation’s history. Where our president isn’t up to the moment. Where our president lacks the moral authority to lead. Where our president has more in common with George Wallace than George Washington.,2019-08-07 20:32:21,1034,5487,False,1159200630373851138
"Trump offers no moral leadership, no interest in unifying the nation, and no evidence the presidency has awakened his conscience in the least.

Instead, we have a president with a toxic tongue who has unapologetically embraced a political strategy of hate, racism, and division.",2019-08-07 20:29:22,608,2380,False,1159199877005533185
"At moments when we have been tested most, American presidents have stepped up. They led, opposed hate, and chose to fight for the best of the American character.

We don’t have that today. Our president has aligned himself with the darkest forces in this nation.",2019-08-07 20:24:38,475,1936,False,1159198686431371265
"The honest truth is both elements are part of the American character. At our best, the American ideal wins out. But it’s never a rout. It’s always a fight. And the battle is never finished.",2019-08-07 20:12:55,365,1840,False,1159195736757682176
"I wish I could say this hate began with Trump and will end with him. It didn’t &amp; it won’t.

The battle for the soul of this nation has been a constant push-and-pull between the American ideal that we are all created equal &amp; the harsh reality that racism has long torn us apart.",2019-08-07 20:09:21,506,2293,False,1159194842355949569
"In both clear language and in code, this president has fanned the flames of white supremacy in this nation.",2019-08-07 20:06:51,455,1845,False,1159194213684252680
"How far is it from the white supremacists and Neo-Nazis in Charlottesville – Trump’s “very fine people” – chanting “You will not replace us” to the shooter at the Tree of Life synagogue in Pittsburgh saying Jews “were committing genocide to his people.”

Not far at all.",2019-08-07 20:06:00,330,1474,False,1159193999481167873
"How far is it from Trump’s saying this “is an invasion” to the shooter in El Paso declaring “this attack is a response to the Hispanic invasion of Texas”?

Not far at all.",2019-08-07 19:56:01,426,1926,False,1159191486682075138
I said at the time that we were in a battle for the soul of this nation. I said it again when I announced. It’s why I’m running for president.,2019-08-07 19:53:12,418,2117,False,1159190776724840455
"When he said after Charlottesville that there were “very fine people on both sides” he gave license and safe harbor for hate to white supremacists, Neo-Nazis, and the KKK.

Those words stunned the nation and shocked the world.",2019-08-07 19:47:38,649,2875,False,1159189377123323907
"The words of a president matter. They can move markets. They can send our brave men and women to war. They can bring peace.

And they can unleash the deepest, darkest forces in this nation — like Donald Trump has chosen to do.",2019-08-07 19:45:40,4840,22714,False,1159188880983240710
"WATCH LIVE: Joe Biden Speaks in Burlington, Iowa https://t.co/rq8PO3XtMP",2019-08-07 18:49:57,782,2242,False,1159174858460282880
A president is supposed to unite our nation and lift us up. Not prey on our divisions and tear us down. https://t.co/qde3e7Y9wX,2019-08-07 17:55:00,1817,7946,False,1159161029374308352
"Yesterday, @DrBiden and I had the opportunity to thank a few firefighters for their dedication to keeping Idaho safe.

I’ve witnessed the heroism of first responders—they rush into the face of danger every single day to save complete strangers. They are the best of America. https://t.co/BZGCgzEL6P",2019-08-07 14:55:00,210,1426,False,1159115731167932421
"Toni Morrison had an incredible ability to translate the everyday experience of African Americans into written word. Her writing had the power to open minds, shift political discourse, and shape the views of generations. She will be sorely missed. https://t.co/lj8M2y1zwR",2019-08-07 02:07:00,329,2121,False,1158922457350172672
"Fred, your strength and resilience in the face of unspeakable tragedy continues to inspire me and so many others. I carry Jaime’s memory with me every day as we continue our efforts to end America’s gun violence epidemic. https://t.co/D4tbmT2UNI",2019-08-07 00:38:42,1153,7247,False,1158900238473748482
"But our job is not done. The #VotingRightsAct has been gutted by the Supreme Court &amp; voting rights are under siege across the country.

As president, I will restore the VRA, stand up to attacks on the right to vote, &amp; renew our efforts to ensure every American’s voice is equal.",2019-08-06 23:24:40,282,1650,False,1158881605005565955
"The fight for civil rights is one of the things that got me engaged in politics. And when I was ranking member of the Judiciary Committee, we successfully extended the #VotingRightsAct for 25 years.",2019-08-06 23:21:47,264,1771,False,1158880882297643008
"54 years ago, the #VotingRightsAct brought our nation closer to living up to our founding ideals of equality, equity, and fairness for all. https://t.co/JsFPLhBYHO",2019-08-06 23:19:00,419,2213,False,1158880179126751232
"We can’t fix a problem if we refuse to name the problem. This is white nationalism. This is white supremacy. This is about hate.

Mr. President, it’s long past time you stood up to it. https://t.co/EI0YakZYlA",2019-08-06 20:47:00,2464,10980,False,1158841926663041024
"Thoughts and prayers won’t solve our broken gun laws. We need politicians with the courage to stand up to the powerful gun lobby and tell them that they don’t own this country.

I’ve beaten the @NRA twice, and I’ll do it again in the White House.",2019-08-06 18:58:00,1781,11905,False,1158814496418357248
